iter	RMSE
5769	0.7166112596
5770	0.7158906415
5771	0.7150855754
5772	0.714727999
5773	0.7137454226
5774	0.7128529409
5775	0.7123707185
5776	0.7121514549
5777	0.7117315193
5778	0.7109981068
5779	0.7102236792
5780	0.7095741828
5781	0.7095627533
5782	0.7089295933
5783	0.7087112307
5784	0.7086118653
5785	0.7081546399
5786	0.7077609436
5787	0.7066669284
5788	0.7065829974
5789	0.706087637
5790	0.7057666595
5791	0.7055696226
5792	0.7052776137
5793	0.7045042842
5794	0.7044721387
5795	0.7041218119
5796	0.7038489086
5797	0.7035354389
5798	0.7032609389
5799	0.7028376119
5800	0.702407509
5801	0.7020235275
5802	0.701753245
5803	0.7006694669
5804	0.7003642562
5805	0.7003310188
5806	0.6996594686
5807	0.6992232398
5808	0.6990623914
5809	0.6984410987
5810	0.6979876476
5811	0.6978930333
5812	0.6978691694
5813	0.6976400153
5814	0.6969031714
5815	0.6963583521
5816	0.6963541403
5817	0.696045989
5818	0.6957998737
5819	0.6953309427
5820	0.6944994851
5821	0.6939191784
5822	0.6934772405
5823	0.6931443449
5824	0.6928363236
5825	0.6924597155
5826	0.6923033385
5827	0.6915609916
5828	0.690937827
5829	0.6900668889
5830	0.6890532452
5831	0.6888865409
5832	0.688094607
5833	0.6878890727
5834	0.6870083346
5835	0.6867445846
5836	0.6862204068
5837	0.6859208405
5838	0.6854970481
5839	0.6850339593
5840	0.684114165
5841	0.6835874562
5842	0.6830262805
5843	0.6828977975
5844	0.6825615022
5845	0.6821607239
5846	0.6816735855
5847	0.6807782846
5848	0.6803202561
5849	0.6801477105
5850	0.6792513373
5851	0.6787013373
5852	0.6783398645
5853	0.6779953941
5854	0.6777849861
5855	0.6774736056
5856	0.6772959732
5857	0.6769392816
5858	0.6753304352
5859	0.6751144772
5860	0.6750426298
5861	0.674097662
5862	0.6736503892
5863	0.6729673126
5864	0.6727493858
5865	0.6721603897
5866	0.6717074311
5867	0.6713125123
5868	0.6709565523
5869	0.6702429402
5870	0.6694150226
5871	0.6693495344
5872	0.669173621
5873	0.6691533057
5874	0.6685183436
5875	0.6678690494
5876	0.6669900819
5877	0.6669052723
5878	0.6660067081
5879	0.6659415287
5880	0.6657643977
5881	0.6651323739
5882	0.6645827445
5883	0.664481562
5884	0.6635601479
5885	0.6632155721
5886	0.663054879
5887	0.6626481901
5888	0.6624724193
5889	0.6624440243
5890	0.6622955116
5891	0.6621475117
5892	0.6614586433
5893	0.6614353291
5894	0.6613190883
5895	0.6609269859
5896	0.6609169613
5897	0.6605468592
5898	0.6599348907
5899	0.6596540116
5900	0.6596219581
5901	0.6594034253
5902	0.6592601264
5903	0.6586320818
5904	0.6583388774
5905	0.6581267985
5906	0.6576296807
5907	0.6574179065
5908	0.6573780107
5909	0.6573563936
5910	0.656713867
5911	0.6564621184
5912	0.6563154227
5913	0.6557769006
5914	0.6549800426
5915	0.6547683302
5916	0.6543419923
5917	0.6541904021
5918	0.6538453005
5919	0.6533952865
5920	0.6533933459
5921	0.653260011
5922	0.6531096458
5923	0.6524602281
5924	0.6523318678
5925	0.6516006345
5926	0.6509777438
5927	0.6504811838
5928	0.6500642631
5929	0.649912487
5930	0.6497746603
5931	0.649383246
5932	0.6490102892
5933	0.6483440009
5934	0.6482596472
5935	0.6479190967
5936	0.64696247
5937	0.646673114
5938	0.6465790178
5939	0.6463007968
5940	0.6456490804
5941	0.6451350021
5942	0.6446877459
5943	0.6444010317
5944	0.643878888
5945	0.6435645575
5946	0.6427303153
5947	0.6425104095
5948	0.6424608042
5949	0.6417820459
5950	0.6413321359
5951	0.6408925422
5952	0.6400271513
5953	0.6393800197
5954	0.6388241524
5955	0.6384840089
5956	0.6383541508
5957	0.6383357785
5958	0.6377940258
5959	0.6377456922
5960	0.6376566317
5961	0.6374681907
5962	0.6371214159
5963	0.6371095277
5964	0.636704774
5965	0.6359411588
5966	0.6354778416
5967	0.6354207229
5968	0.6346656694
5969	0.6338074704
5970	0.6327078117
5971	0.6319695029
5972	0.6316696058
5973	0.6316116023
5974	0.6313388423
5975	0.6311831397
5976	0.6310291179
5977	0.6303525783
5978	0.6302853959
5979	0.629388778
5980	0.629032203
5981	0.6288151975
5982	0.6282693236
5983	0.6276332922
5984	0.6276121036
5985	0.6267501465
5986	0.6263417188
5987	0.6256294404
5988	0.6252743456
5989	0.6248109846
5990	0.6245598292
5991	0.6241839759
5992	0.6240185367
5993	0.6236152184
5994	0.622791807
5995	0.6225111254
5996	0.6223404679
5997	0.6223184923
5998	0.6215808742
5999	0.6214367742
6000	0.6212134128
6001	0.6205704763
6002	0.6203693885
6003	0.6198460077
6004	0.6195599927
6005	0.6193703754
6006	0.6190065704
6007	0.6183606037
6008	0.618342756
6009	0.618091624
6010	0.6175346773
6011	0.6173622416
6012	0.6168760249
6013	0.6167293365
6014	0.6163231756
6015	0.6161878704
6016	0.6156782387
6017	0.6150750425
6018	0.6150128457
6019	0.6146147403
6020	0.6144008337
6021	0.6134073236
6022	0.613155339
6023	0.6121917282
6024	0.6118793791
6025	0.6115807459
6026	0.6114515921
6027	0.6109780584
6028	0.6105341846
6029	0.6100185519
6030	0.6097212044
6031	0.6094422949
6032	0.6085254801
6033	0.607893651
6034	0.6073424702
6035	0.6065015684
6036	0.6063881987
6037	0.6054590293
6038	0.6049988353
6039	0.6049799437
6040	0.6048548073
6041	0.6038074989
6042	0.6037669433
6043	0.6033271379
6044	0.6032393361
6045	0.6027472654
6046	0.6022118271
6047	0.6016994847
6048	0.6013833628
6049	0.6007320372
6050	0.6007073785
6051	0.6004409013
6052	0.5999770353
6053	0.5995215751
6054	0.5990980841
6055	0.5983484852
6056	0.5977653834
6057	0.5970474397
6058	0.5962343803
6059	0.5960277919
6060	0.5957909621
6061	0.5957837397
6062	0.5954798479
6063	0.5952522184
6064	0.5950186641
6065	0.5950059026
6066	0.5948642859
6067	0.5945786573
6068	0.5939059997
6069	0.5936202944
6070	0.5928536984
6071	0.5921256736
6072	0.5917567031
6073	0.5914473483
6074	0.591110187
6075	0.5910285122
6076	0.5909607169
6077	0.5906029323
6078	0.5904499935
6079	0.5901108314
6080	0.5901048658
6081	0.5896092993
6082	0.5888711918
6083	0.5888000025
6084	0.5882985184
6085	0.588129264
6086	0.5879696005
6087	0.5874987122
6088	0.5872694127
6089	0.5870807452
6090	0.5863445851
6091	0.5858439999
6092	0.5857774806
6093	0.5848272654
6094	0.5847000562
6095	0.5842755081
6096	0.5836250666
6097	0.5829733094
6098	0.5825526885
6099	0.582127074
6100	0.5819450852
6101	0.5813837165
6102	0.5813615652
6103	0.5810650562
6104	0.5808595089
6105	0.5807678441
6106	0.5800852808
6107	0.5798008438
6108	0.5792861876
6109	0.5787577601
6110	0.5786257304
6111	0.5781243822
6112	0.5777922046
6113	0.5771448748
6114	0.5764609079
6115	0.5763727772
6116	0.57610967
6117	0.5759177933
6118	0.5756884876
6119	0.5753588569
6120	0.5753026217
6121	0.5751540263
6122	0.5745076528
6123	0.5743100972
6124	0.5740622181
6125	0.5740106779
6126	0.5732279081
6127	0.5728590476
6128	0.5721847397
6129	0.5714937585
6130	0.5706686119
6131	0.5699047394
6132	0.5696576686
6133	0.569313737
6134	0.5692065687
6135	0.5688203533
6136	0.5686357168
6137	0.5681157795
6138	0.5678668457
6139	0.5675990792
6140	0.5669158331
6141	0.5665697549
6142	0.5664228765
6143	0.5661758808
6144	0.5658233795
6145	0.5656541568
6146	0.5655266375
6147	0.5652683795
6148	0.5651574769
6149	0.5648197142
6150	0.564610175
6151	0.5642107477
6152	0.5634685062
6153	0.5632447196
6154	0.5627115301
6155	0.5620305152
6156	0.5615757741
6157	0.561054296
6158	0.56075283
6159	0.5606791938
6160	0.5602921279
6161	0.5599342956
6162	0.5595529391
6163	0.5594130097
6164	0.5592841114
6165	0.5591305435
6166	0.5585590797
6167	0.5581843677
6168	0.5577031754
6169	0.5571605221
6170	0.5562494606
6171	0.5557666283
6172	0.5556508863
6173	0.5548360078
6174	0.5548284898
6175	0.5538049763
6176	0.5530944618
6177	0.5529301283
6178	0.5524286528
6179	0.5521397985
6180	0.5514948036
6181	0.5510234707
6182	0.5507422556
6183	0.5504561493
6184	0.5502736269
6185	0.5498218951
6186	0.5498144021
6187	0.5490646643
6188	0.5488463852
6189	0.5485794526
6190	0.548486549
6191	0.548320161
6192	0.5482517216
6193	0.5479707603
6194	0.5473278959
6195	0.5471623826
6196	0.5465346585
6197	0.5465164232
6198	0.5464434541
6199	0.5463392472
6200	0.5462326097
6201	0.5457198823
6202	0.5453613122
6203	0.5449755976
6204	0.5446100423
6205	0.5445499853
6206	0.5441449736
6207	0.5438159758
6208	0.5437267396
6209	0.543225547
6210	0.5426307481
6211	0.5425455703
6212	0.5423950474
6213	0.5415094998
6214	0.5413605102
6215	0.5412478465
6216	0.5406104579
6217	0.5402843989
6218	0.5394430569
6219	0.5390802678
6220	0.5390257388
6221	0.538479801
6222	0.5378822982
6223	0.5371941557
6224	0.5368148868
6225	0.5366235904
6226	0.536335673
6227	0.5362312732
6228	0.5359738175
6229	0.5358870879
6230	0.5358391787
6231	0.5355363434
6232	0.5354444956
6233	0.534914174
6234	0.534774763
6235	0.5344508314
6236	0.5339743564
6237	0.5336772215
6238	0.5332052125
6239	0.5329662621
6240	0.5327062789
6241	0.5322659606
6242	0.531964782
6243	0.5317461806
6244	0.5314693734
6245	0.5312378883
6246	0.5308760765
6247	0.5303167805
6248	0.5297556687
6249	0.5296710178
6250	0.5295010808
6251	0.5289006702
6252	0.528352684
6253	0.5283112421
6254	0.5281095129
6255	0.5273003575
6256	0.5269960602
6257	0.5268678502
6258	0.5261267547
6259	0.5252375015
6260	0.5249202686
6261	0.5247755223
6262	0.5247596318
6263	0.5245810677
6264	0.5243526867
6265	0.5240931695
6266	0.5237901476
6267	0.5234420157
6268	0.5234040033
6269	0.5231377436
6270	0.5225882106
6271	0.522350903
6272	0.5222928815
6273	0.5216775013
6274	0.5214433093
6275	0.5213922063
6276	0.5211084894
6277	0.5208116523
6278	0.5206546798
6279	0.5203472105
6280	0.5202167963
6281	0.5198450731
6282	0.519322946
6283	0.5190548563
6284	0.5187689868
6285	0.5185148526
6286	0.51830614
6287	0.5177673036
6288	0.517415989
6289	0.5169982019
6290	0.5163486338
6291	0.5162512393
6292	0.5160897552
6293	0.5159851547
6294	0.5157101142
6295	0.5153472244
6296	0.5151567007
6297	0.514838929
6298	0.514706593
6299	0.5143163955
6300	0.5140709915
6301	0.5136410829
6302	0.5132469334
6303	0.513168245
6304	0.5127972683
6305	0.5122702805
6306	0.5122351878
6307	0.5116769937
6308	0.5115658997
6309	0.5114102166
6310	0.5111960787
6311	0.5111071545
6312	0.5109826415
6313	0.5109532899
6314	0.5106016429
6315	0.5099609966
6316	0.5099522534
6317	0.5097167708
6318	0.5093219833
6319	0.509306937
6320	0.509103292
6321	0.5086255747
6322	0.5085091958
6323	0.5083768827
6324	0.5079729852
6325	0.5077169023
6326	0.5075310885
6327	0.5075004899
6328	0.5069453863
6329	0.5068289301
6330	0.5061670425
6331	0.5055016828
6332	0.5054929548
6333	0.5049880253
6334	0.5048361937
6335	0.504419459
6336	0.5043774645
6337	0.5038556063
6338	0.5037180583
6339	0.5036687968
6340	0.5033736043
6341	0.5029469512
6342	0.5028873522
6343	0.5027954106
6344	0.5027899247
6345	0.5025909415
6346	0.5019929274
6347	0.501378965
6348	0.5011822991
6349	0.5008534152
6350	0.5007704658
6351	0.5006925501
6352	0.5004796741
6353	0.5001599568
6354	0.4999812501
6355	0.4999614534
6356	0.4998329049
6357	0.4990853454
6358	0.4984415319
6359	0.4981173963
6360	0.4981127943
6361	0.497924846
6362	0.4973256311
6363	0.4972297382
6364	0.4971985265
6365	0.4971916671
6366	0.4971555939
6367	0.4966842331
6368	0.496646108
6369	0.496499845
6370	0.4961773645
6371	0.4955468792
6372	0.4954340019
6373	0.4951689929
6374	0.4950298505
6375	0.4948416698
6376	0.4947030284
6377	0.4945516339
6378	0.4944545328
6379	0.4942672917
6380	0.4936338184
6381	0.4935214722
6382	0.4930059403
6383	0.4929522057
6384	0.4924527348
6385	0.4920583979
6386	0.4918402319
6387	0.4917547092
6388	0.4916398696
6389	0.4914710005
6390	0.4912191524
6391	0.4907769324
6392	0.4907470822
6393	0.490638147
6394	0.4905003465
6395	0.4900089427
6396	0.4897996758
6397	0.4895872133
6398	0.4890274081
6399	0.4889333757
6400	0.4884942261
6401	0.487776765
6402	0.4871684497
6403	0.4868981369
6404	0.4868437384
6405	0.4864078867
6406	0.4862890468
6407	0.4854907704
6408	0.4854832327
6409	0.4854766628
6410	0.4849131542
6411	0.4848100437
6412	0.484477107
6413	0.4838042336
6414	0.4835049869
6415	0.4833287612
6416	0.4829144284
6417	0.4825707874
6418	0.4820735489
6419	0.4813343556
6420	0.4809707478
6421	0.4808862688
6422	0.4805781555
6423	0.4800624559
6424	0.4798078522
6425	0.4789975462
6426	0.4787753341
6427	0.4784950974
6428	0.4784041885
6429	0.4779906878
6430	0.4776113958
6431	0.4772876567
6432	0.4766594908
6433	0.476468638
6434	0.4761440185
6435	0.4761141212
6436	0.4759230094
6437	0.4758150295
6438	0.4754950903
6439	0.4750947063
6440	0.4748087651
6441	0.4747861046
6442	0.4745993496
6443	0.4745837207
6444	0.4743715497
6445	0.4739456596
6446	0.4735721145
6447	0.4733355842
6448	0.4731017659
6449	0.4727027807
6450	0.4724508654
6451	0.4724421555
6452	0.4718032524
6453	0.471712821
6454	0.4716111725
6455	0.4713110179
6456	0.4706912097
6457	0.4706158562
6458	0.4700160741
6459	0.4699093765
6460	0.4691889795
6461	0.468614141
6462	0.4681106147
6463	0.4679548404
6464	0.4678006893
6465	0.4677082027
6466	0.4672157686
6467	0.4670885113
6468	0.4666774044
6469	0.4665361338
6470	0.4663013114
6471	0.4661868667
6472	0.4659829182
6473	0.4655674664
6474	0.4649263387
6475	0.4648942653
6476	0.4643292418
6477	0.4641670643
6478	0.4640908515
6479	0.4637481829
6480	0.4632419104
6481	0.4629387526
6482	0.4626935179
6483	0.4624630808
6484	0.4620758483
6485	0.4620402272
6486	0.4613716806
6487	0.4611918706
6488	0.4607670537
6489	0.4604763372
6490	0.4600741557
6491	0.4596392851
6492	0.459589312
6493	0.4595479254
6494	0.4595386845
6495	0.459372861
6496	0.4591179596
6497	0.4587318179
6498	0.4582893988
6499	0.4576844483
6500	0.4573897519
6501	0.4568503253
6502	0.4563389896
6503	0.4559161881
6504	0.4558830335
6505	0.4554036809
6506	0.4553142128
6507	0.4550937733
6508	0.4548303002
6509	0.4547169159
6510	0.4540844004
6511	0.4540638705
6512	0.453968272
6513	0.4536849967
6514	0.4533037524
6515	0.4532980469
6516	0.4531865521
6517	0.4528294865
6518	0.4523523465
6519	0.4521971387
6520	0.4519733634
6521	0.451815553
6522	0.4513078042
6523	0.4509731068
6524	0.4504808726
6525	0.4497751513
6526	0.4491754867
6527	0.4491328932
6528	0.4485609365
6529	0.4479814377
6530	0.4479092411
6531	0.4475869779
6532	0.4466782302
6533	0.44657604
6534	0.4459232855
6535	0.4455712705
6536	0.4449225823
6537	0.4448905623
6538	0.4447944494
6539	0.4444543513
6540	0.4443534925
6541	0.444133708
6542	0.443594803
6543	0.4435159785
6544	0.4434848814
6545	0.4427841885
6546	0.4427809217
6547	0.4422436906
6548	0.4422016867
6549	0.4419413845
6550	0.4415181736
6551	0.4415052677
6552	0.4412161332
6553	0.4408693996
6554	0.4406868086
6555	0.4405191178
6556	0.4399051714
6557	0.4396686901
6558	0.4394245996
6559	0.4391580069
6560	0.4387573194
6561	0.4384094515
6562	0.4382911131
6563	0.4382755074
6564	0.4378836374
6565	0.4378028301
6566	0.4372459747
6567	0.4367350489
6568	0.4364432719
6569	0.4364389726
6570	0.4359184249
6571	0.435883372
6572	0.4355370651
6573	0.4352890322
6574	0.4349136086
6575	0.4345370618
6576	0.4344737577
6577	0.4343346552
6578	0.4343278802
6579	0.4339652119
6580	0.4332420178
6581	0.4330723145
6582	0.4328498273
6583	0.4326760702
6584	0.4319835789
6585	0.4319417885
6586	0.4318826313
6587	0.4311896802
6588	0.4307259373
6589	0.4299711258
6590	0.4298851584
6591	0.4296557282
6592	0.4295695662
6593	0.4294925828
6594	0.4294872208
6595	0.4292280083
6596	0.4292038549
6597	0.4288452033
6598	0.4285677146
6599	0.4282867227
6600	0.4281068959
6601	0.4278578502
6602	0.427566252
6603	0.4271045905
6604	0.4266861387
6605	0.4264349163
6606	0.4260486711
6607	0.425163916
6608	0.4247795693
6609	0.4241997192
6610	0.4237779726
6611	0.4235589951
6612	0.423087649
6613	0.4225949926
6614	0.4224426964
6615	0.4217506936
6616	0.4212231192
6617	0.4211334232
6618	0.4207728536
6619	0.4207329376
6620	0.4201241042
6621	0.4197370005
6622	0.4197241329
6623	0.4190719702
6624	0.4187587049
6625	0.4187376169
6626	0.4185575335
6627	0.4183787123
6628	0.4182280396
6629	0.4174843817
6630	0.4172764624
6631	0.4170943914
6632	0.4165003648
6633	0.4162382271
6634	0.4159435805
6635	0.4158797875
6636	0.4157572563
6637	0.4154324414
6638	0.4150612244
6639	0.4149389051
6640	0.4144650997
6641	0.4144396243
6642	0.4142191987
6643	0.4135658788
6644	0.4129162965
6645	0.4126701147
6646	0.4125882121
6647	0.4123308562
6648	0.411861428
6649	0.4113664782
6650	0.4113102406
6651	0.411046214
6652	0.4110012021
6653	0.4106998193
6654	0.4106933267
6655	0.4106723514
6656	0.4102746604
6657	0.4100176346
6658	0.4098765824
6659	0.4097661217
6660	0.4093193631
6661	0.4091096092
6662	0.4088297077
6663	0.4086505036
6664	0.4080561337
6665	0.4077702193
6666	0.4076145037
6667	0.4074117163
6668	0.4071797475
6669	0.4071398134
6670	0.4069527626
6671	0.406848107
6672	0.4067072235
6673	0.4063364808
6674	0.4061550514
6675	0.405790121
6676	0.4056285567
6677	0.4052331215
6678	0.4051184015
6679	0.4046705296
6680	0.4044450369
6681	0.4042713122
6682	0.4040463324
6683	0.4039288363
6684	0.4039090853
6685	0.4034920925
6686	0.4032550279
6687	0.4030142309
6688	0.4027022226
6689	0.4023369263
6690	0.4017519944
6691	0.401512519
6692	0.4014925604
6693	0.4014402028
6694	0.4007986563
6695	0.4007205277
6696	0.4006328743
6697	0.4002383934
6698	0.3999126339
6699	0.3997107778
6700	0.3995567132
6701	0.3995484651
6702	0.3993457356
6703	0.3990178522
6704	0.3990149318
6705	0.3987754836
6706	0.3987508947
6707	0.398658947
6708	0.3984434646
6709	0.3982988829
6710	0.3978784535
6711	0.397583
6712	0.3972700636
6713	0.3970125559
6714	0.396805908
6715	0.3966142878
6716	0.3961478618
6717	0.396113847
6718	0.395723179
6719	0.3955914317
6720	0.395573954
6721	0.3953082244
6722	0.3950558988
6723	0.3949784419
6724	0.3948157777
6725	0.3943392881
6726	0.3942141259
6727	0.3938078556
6728	0.3935623156
6729	0.3935592595
6730	0.3933760042
6731	0.3933062004
6732	0.3930138208
6733	0.3928464122
6734	0.3927431163
6735	0.392555118
6736	0.392479385
6737	0.3924181446
6738	0.3923604013
6739	0.3922841017
6740	0.3921023389
6741	0.3919889379
6742	0.3914939526
6743	0.3914123294
6744	0.390892285
6745	0.3907686054
6746	0.390713604
6747	0.3903180362
6748	0.3902473405
6749	0.390116762
6750	0.389744502
6751	0.389430628
6752	0.3889587399
6753	0.3886081571
6754	0.3884105201
6755	0.3880995985
6756	0.3879536444
6757	0.387677144
6758	0.3870656394
6759	0.386590242
6760	0.3864162459
6761	0.3860306064
6762	0.3858469384
6763	0.3857357144
6764	0.3855079914
6765	0.3851480318
6766	0.3847895644
6767	0.3847651247
6768	0.3843963937
6769	0.3842156807
6770	0.3839616322
6771	0.3836459391
6772	0.3836368979
6773	0.3836182613
6774	0.3835052195
6775	0.3830016945
6776	0.3829964044
6777	0.3827416381
6778	0.3826664841
6779	0.3823959885
6780	0.3820908326
6781	0.3819083535
6782	0.3818304071
6783	0.3813537442
6784	0.3810748316
6785	0.381066863
6786	0.3806694882
6787	0.3803699113
6788	0.3801212473
6789	0.3798051397
6790	0.3793242972
6791	0.3792157074
6792	0.3790553005
6793	0.3788380681
6794	0.3784024176
6795	0.3781360102
6796	0.3776882582
6797	0.3776573942
6798	0.3773365755
6799	0.3769928091
6800	0.3768765007
6801	0.3764674363
6802	0.376236964
6803	0.3760780674
6804	0.3757840188
6805	0.3756374281
6806	0.375426288
6807	0.3753358385
6808	0.3749060421
6809	0.374816709
6810	0.3747471429
6811	0.3744010161
6812	0.3743747342
6813	0.3743395225
6814	0.3740958405
6815	0.3739694875
6816	0.3738619511
6817	0.3735556258
6818	0.3734462123
6819	0.3734382892
6820	0.3732669148
6821	0.3731509067
6822	0.3729895443
6823	0.3729244245
6824	0.3728272908
6825	0.372672941
6826	0.3722910423
6827	0.3720908085
6828	0.3720845984
6829	0.3717867184
6830	0.3717578438
6831	0.371515971
6832	0.3712934156
6833	0.3710172138
6834	0.370961235
6835	0.3708211027
6836	0.370439944
6837	0.3701069341
6838	0.369809204
6839	0.3696232032
6840	0.3694292055
6841	0.3693133043
6842	0.3689469805
6843	0.3688268737
6844	0.3687321559
6845	0.3683573447
6846	0.3681824575
6847	0.3677479922
6848	0.3674459926
6849	0.3674197714
6850	0.3669880255
6851	0.3668219944
6852	0.3664384883
6853	0.3662099607
6854	0.3657761152
6855	0.3654990675
6856	0.3651069529
6857	0.3650057145
6858	0.3648239327
6859	0.3646093527
6860	0.3641134192
6861	0.364093403
6862	0.3638830242
6863	0.3637130167
6864	0.363584626
6865	0.3631325988
6866	0.3628423783
6867	0.3625446096
6868	0.3623071029
6869	0.361960264
6870	0.3616205475
6871	0.3614980475
6872	0.3612970393
6873	0.3609429611
6874	0.360750485
6875	0.3605317877
6876	0.360345817
6877	0.3601451899
6878	0.359775382
6879	0.3593690385
6880	0.3591544075
6881	0.3587417961
6882	0.3585314618
6883	0.3580470851
6884	0.3578598372
6885	0.3578032721
6886	0.3576607446
6887	0.3571785241
6888	0.3570295998
6889	0.3568829321
6890	0.3566134621
6891	0.3564839227
6892	0.3561806841
6893	0.3559666158
6894	0.355380466
6895	0.3550699754
6896	0.3545543889
6897	0.3542686604
6898	0.3540345755
6899	0.3539521805
6900	0.3539370973
6901	0.3535207328
6902	0.353435518
6903	0.3533070321
6904	0.3529201609
6905	0.3527129645
6906	0.3526329535
6907	0.3522868352
6908	0.3519651126
6909	0.3518294957
6910	0.3514750219
6911	0.3514656062
6912	0.3511197056
6913	0.3510275459
6914	0.3510168334
6915	0.350822457
6916	0.3502180218
6917	0.3500640776
6918	0.349909122
6919	0.3497145527
6920	0.3496032744
6921	0.3495202839
6922	0.3491362818
6923	0.3488911611
6924	0.3488829423
6925	0.3484788698
6926	0.3481390333
6927	0.3479571073
6928	0.3478480931
6929	0.3476895084
6930	0.3474179192
6931	0.3470757284
6932	0.34680381
6933	0.3465437145
6934	0.346537177
6935	0.3464955151
6936	0.3463230408
6937	0.3461331537
6938	0.3461232538
6939	0.3459257874
6940	0.3459180672
6941	0.3458292386
6942	0.3454748342
6943	0.3453835253
6944	0.3452289171
6945	0.3446285741
6946	0.3440429904
6947	0.343869881
6948	0.3437382004
6949	0.3437134189
6950	0.3436728743
6951	0.343525258
6952	0.3434547964
6953	0.3431375431
6954	0.3427892513
6955	0.3427269769
6956	0.3425162998
6957	0.3423384039
6958	0.3422846275
6959	0.3420546744
6960	0.3419465856
6961	0.3415356145
6962	0.3415224222
6963	0.3414596028
6964	0.3409860424
6965	0.3404905896
6966	0.3403337874
6967	0.3401378685
6968	0.3399537978
6969	0.3395668957
6970	0.3394078359
6971	0.3393923975
6972	0.3388996606
6973	0.3387796464
6974	0.3386895372
6975	0.3384701175
6976	0.3382379401
6977	0.3382304753
6978	0.3379527141
6979	0.3379498955
6980	0.3378815337
6981	0.337731952
6982	0.3371790458
6983	0.3368314903
6984	0.3364413502
6985	0.3359546648
6986	0.3359493304
6987	0.3359416352
6988	0.3355930539
6989	0.3354034543
6990	0.3352098843
6991	0.3351246971
6992	0.3349904513
6993	0.3348510371
6994	0.3347986913
6995	0.3346464673
6996	0.3342944597
6997	0.3339506089
6998	0.3338951805
6999	0.3337475317
7000	0.3336484392
7001	0.3333348934
7002	0.3331973247
7003	0.3330291465
7004	0.3328633989
7005	0.3324986453
7006	0.3322658548
7007	0.3322563239
7008	0.3319243512
7009	0.331639934
7010	0.3315739612
7011	0.3313885496
7012	0.3312789766
7013	0.3309732511
7014	0.3308979275
7015	0.3304374634
7016	0.3302529388
7017	0.3302464894
7018	0.3299185579
7019	0.3297942574
7020	0.3293104945
7021	0.3293015869
7022	0.3290837926
7023	0.3289747754
7024	0.328651024
7025	0.3283518699
7026	0.3282204505
7027	0.3280697977
7028	0.327710455
7029	0.3276507917
7030	0.3272174258
7031	0.3269876844
7032	0.3269765482
7033	0.3266899327
7034	0.3264082757
7035	0.3262129032
7036	0.326175603
7037	0.3260996678
7038	0.326022417
7039	0.3256309937
7040	0.3253511193
7041	0.3252476754
7042	0.3251055482
7043	0.3250653154
7044	0.324685709
7045	0.3244594967
7046	0.32427748
7047	0.3238643646
7048	0.3234463712
7049	0.3233118275
7050	0.3227063615
7051	0.3226006226
7052	0.3225609583
7053	0.3221429942
7054	0.3220183959
7055	0.3219639751
7056	0.3218821776
7057	0.3216202633
7058	0.3213855688
7059	0.3211700515
7060	0.3211453434
7061	0.3210163572
7062	0.3205773909
7063	0.3203667836
7064	0.3201043749
7065	0.3197587314
7066	0.3195864315
7067	0.3195437143
7068	0.3192244235
7069	0.3190210122
7070	0.3187180523
7071	0.3186238263
7072	0.3183567476
7073	0.3179592939
7074	0.3179542965
7075	0.3178832936
7076	0.3178539112
7077	0.3175021945
7078	0.3173772864
7079	0.3168825527
7080	0.3164615331
7081	0.3163958318
7082	0.3163219414
7083	0.315989994
7084	0.3158837451
7085	0.3154793458
7086	0.3152009182
7087	0.3147052936
7088	0.3145053773
7089	0.3143978382
7090	0.3142126949
7091	0.3140648894
7092	0.3138227124
7093	0.3138042784
7094	0.3135343083
7095	0.313312348
7096	0.3132232996
7097	0.3131067656
7098	0.3130395545
7099	0.3128931472
7100	0.3126608389
7101	0.3126226471
7102	0.312410963
7103	0.3120558626
7104	0.3118242271
7105	0.311700936
7106	0.311391979
7107	0.3113069775
7108	0.3109567312
7109	0.310700116
7110	0.3105389546
7111	0.3102949483
7112	0.3101100681
7113	0.3099228156
7114	0.3097134901
7115	0.3093190311
7116	0.3089048638
7117	0.3087915095
7118	0.3087797824
7119	0.3086798606
7120	0.3083321579
7121	0.3080706599
7122	0.3079125858
7123	0.3075452125
7124	0.3073427845
7125	0.3069317738
7126	0.3068819891
7127	0.3067142503
7128	0.3066306545
7129	0.3065777356
7130	0.3064616195
7131	0.3060031756
7132	0.3059033621
7133	0.3057483835
7134	0.3056999978
7135	0.3056956509
7136	0.3053607719
7137	0.3053217082
7138	0.3051260498
7139	0.3050829553
7140	0.3049981878
7141	0.3047848072
7142	0.3047024348
7143	0.3042599921
7144	0.3040030916
7145	0.3037218618
7146	0.3036406691
7147	0.3035759816
7148	0.3035070349
7149	0.3034601448
7150	0.3033449703
7151	0.3031257595
7152	0.3030460307
7153	0.302799634
7154	0.3027257319
7155	0.3026618457
7156	0.3021947024
7157	0.302136352
7158	0.3019045326
7159	0.3017368501
7160	0.3015463761
7161	0.3015080261
7162	0.3012646524
7163	0.3011494742
7164	0.300636039
7165	0.3003505631
7166	0.3003176569
7167	0.3002529198
7168	0.2999603862
7169	0.2997199103
7170	0.2995663894
7171	0.2995015418
7172	0.2993941937
7173	0.2991382123
7174	0.2987885306
7175	0.2986005545
7176	0.2985051461
7177	0.2983193289
7178	0.297994027
7179	0.2979539245
7180	0.2979479638
